,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
0,문경찬,6,5,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0.200,0.333,0.200,0.533,2.06,0.91,0.477
1,윤대경,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.87,0.62,0.360
2,알칸타라,9,7,2,5,2,0,0,7,0,0,0,2,0,0,0,0,0,0,0.714,0.778,1.000,1.778,1.17,2.65,0.332
3,서폴드,10,7,2,3,0,1,0,5,3,2,0,3,0,0,2,0,0,0,0.429,0.600,0.714,1.314,1.18,3.42,0.297
4,김영규,2,2,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0.500,0.500,1.500,2.000,1.78,1.19,0.194
5,켈리,3,3,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.667,0.667,1.333,2.000,1.08,1.10,0.160
6,장시환,5,3,1,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.78,1.92,0.154
7,홍상삼,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.750,1.250,1.04,1.54,0.133
8,김상수,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.94,0.62,0.130
9,박종훈,5,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.000,0.600,0.000,0.600,1.43,1.30,0.126
10,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
11,김재웅,2,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1.000,1.000,2.000,3.000,1.22,1.27,0.121
12,배제성,9,4,3,1,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0.250,0.667,0.250,0.917,1.00,1.52,0.111
13,루친스키,5,5,2,2,0,0,2,8,5,0,0,0,0,0,1,0,0,0,0.400,0.400,1.600,2.000,0.74,1.95,0.106
14,한현희,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1.80,0.72,0.094
15,이현승,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,2.42,0.62,0.087
16,문동욱,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,2.32,0.40,0.082
17,이민우,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.93,1.62,0.077
18,원종현,2,2,1,1,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0.500,0.500,1.000,1.500,3.32,1.31,0.072
19,이승현,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1.91,0.93,0.071
20,박치국,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.500,0.000,0.500,0.88,0.28,0.070
21,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
22,손동현,2,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1.000,1.000,2.000,3.000,1.98,0.87,0.061
23,임기영,6,6,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.167,0.167,0.667,0.833,0.72,0.02,0.060
24,이민호,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.89,1.00,0.058
25,임찬규,8,8,0,4,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.36,0.61,0.057
26,쿠에바스,4,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.30,0.44,0.047
27,김태훈,2,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.36,0.30,0.046
28,정우영,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,2.80,0.25,0.038
29,임규빈,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.97,0.01,0.037
30,이재학,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.79,0.22,0.037
31,장필준,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.250,0.000,0.250,0.59,0.13,0.036
32,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
33,김종수,4,4,1,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.89,1.36,0.035
34,전상현,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.65,0.28,0.031
35,배재환,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.000,0.667,0.000,0.667,0.36,0.68,0.026
36,이태양,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.63,0.14,0.021
37,최지광,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.74,0.42,0.021
38,핀토,10,8,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.125,0.300,0.125,0.425,1.29,-0.18,0.019
39,최원태,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,1.15,0.25,0.017
40,조영우,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.37,0.02,0.017
41,임창민,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.39,0.13,0.014
42,남재현,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.000,,,0.53,0.01,0.011
43,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
44,조상우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.18,0.13,0.010
45,유원상,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.70,-0.07,0.008
46,고영창,4,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.18,0.84,0.008
47,이상동,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.11,1.17,0.008
48,안영명,3,3,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.333,0.333,1.333,1.667,0.11,1.31,0.007
49,백승건,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.95,0.05,0.007
50,김민우,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.56,0.49,0.005
51,박정수,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.04,-0.12,0.001
52,최채흥,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.02,0.40,0.001
53,박민호,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.68,-0.12,0.001
54,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
55,최원준,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.500,0.000,0.500,0.20,0.02,0.001
56,김현준,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.01,0.43,0.001
57,김기훈,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.03,0.10,0.000
58,정인욱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.32,0.000
59,이영준,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
60,김민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.18,0.000
61,황인준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.21,0.000
62,박진태,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
63,정해영,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1.000,,,0.05,0.03,0.000
64,여건욱,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
65,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
66,오주원,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.47,-0.001
67,김명찬,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.25,-0.001
68,황영국,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.03,-0.05,-0.001
69,김윤수,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.21,-0.001
70,신재웅,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.38,-0.001
71,문대원,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.25,-0.001
72,이정용,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.18,-0.001
73,조영건,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.10,0.14,-0.002
74,김대현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.82,-0.002
75,하준호,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.09,-0.34,-0.003
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,장지훈,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.17,0.44,-0.003
78,김지용,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.11,-0.18,-0.003
79,김태훈,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.02,0.02,-0.003
80,박주성,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.26,-0.003
81,정우람,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.06,-0.23,-0.003
82,최동환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.19,-0.32,-0.005
83,양기현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.24,-0.26,-0.006
84,김성민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.26,-0.54,-0.007
85,김진성,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.11,-1.18,-0.007
86,김이환,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.39,-0.04,-0.008
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,조현우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.30,-0.18,-0.008
89,함덕주,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.33,-0.26,-0.008
90,이영하,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.49,-0.31,-0.009
91,안우진,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.38,-0.18,-0.009
92,플렉센,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.20,-0.30,-0.010
93,이상규,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.29,0.22,-0.010
94,브룩스,5,4,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.250,0.400,0.250,0.650,0.86,-0.23,-0.010
95,김세현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.44,-0.12,-0.012
96,강동연,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.50,-0.26,-0.013
97,양현종,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,0.55,-0.16,-0.014
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,김택형,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.68,-0.18,-0.017
100,요키시,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.250,0.000,0.250,0.94,-0.29,-0.017
101,노성호,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.36,-0.36,-0.018
102,강재민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.72,-0.18,-0.018
