,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
0,데스파이네,12,9,4,5,1,0,2,12,3,0,0,3,0,0,1,0,0,0,0.556,0.667,1.333,2.000,1.14,4.73,0.552
1,김민,6,6,3,3,0,0,2,9,7,0,0,0,0,0,2,0,0,0,0.500,0.500,1.500,2.000,1.12,4.81,0.532
2,요키시,14,14,3,7,2,0,2,15,4,0,0,0,0,0,3,0,0,0,0.500,0.500,1.071,1.571,0.82,3.53,0.369
3,임현준,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,3.03,1.61,0.323
4,차우찬,7,7,3,4,0,0,1,7,5,0,0,0,0,0,2,1,0,0,0.571,0.571,1.000,1.571,1.29,3.22,0.286
5,안우진,3,2,1,1,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0.500,0.667,2.000,2.667,0.75,1.89,0.254
6,쿠에바스,7,6,1,1,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0.167,0.286,0.667,0.952,1.06,2.08,0.226
7,고우석,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.000,0.500,0.000,0.500,3.47,0.82,0.210
8,핀토,9,7,4,4,2,0,0,6,1,1,0,2,0,0,0,0,0,0,0.571,0.667,0.857,1.524,1.00,2.43,0.207
9,김범수,5,3,1,2,0,0,1,5,1,0,0,2,0,1,0,0,0,0,0.667,0.800,1.667,2.467,1.22,1.78,0.196
10,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
11,김태훈,3,3,2,3,0,0,1,6,4,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.93,2.96,0.195
12,이우찬,3,1,1,1,0,0,1,4,2,0,0,2,0,0,0,0,0,0,1.000,1.000,4.000,5.000,0.70,2.06,0.180
13,최성영,5,5,2,2,0,0,2,8,4,0,0,0,0,0,2,1,0,0,0.400,0.400,1.600,2.000,1.18,1.16,0.169
14,문승원,6,4,0,3,0,0,0,3,2,0,0,1,0,0,1,0,0,1,0.750,0.667,0.750,1.417,1.05,1.64,0.161
15,박종훈,7,5,1,1,0,0,1,4,3,1,0,2,0,0,2,0,0,0,0.200,0.429,0.800,1.229,0.86,2.00,0.158
16,고영창,2,2,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1.000,1.000,2.500,3.500,0.50,2.12,0.146
17,송명기,4,3,0,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0.667,0.750,1.000,1.750,0.96,2.17,0.143
18,정찬헌,2,2,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.500,2.500,1.10,1.40,0.143
19,이민호,7,3,1,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0.333,0.714,0.333,1.048,0.78,2.28,0.141
20,서준원,7,6,3,3,0,0,1,6,2,0,0,1,0,0,1,1,0,0,0.500,0.571,1.000,1.571,0.72,1.67,0.136
21,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
22,진명호,5,2,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.500,0.800,0.500,1.300,0.63,0.86,0.135
23,김이환,3,3,1,2,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0.667,0.667,1.000,1.667,0.92,1.53,0.133
24,김진호,2,2,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.500,3.500,0.71,1.22,0.125
25,윤대경,2,2,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.500,0.500,1.000,1.500,0.89,1.59,0.120
26,김정빈,3,2,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.500,0.667,1.000,1.667,0.68,2.05,0.118
27,김민수,4,4,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.78,1.38,0.112
28,김명찬,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,1.57,0.63,0.108
29,김진욱,6,4,2,2,1,0,1,6,1,0,0,2,0,0,1,0,0,0,0.500,0.667,1.500,2.167,0.69,1.23,0.105
30,송승준,2,2,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.500,0.500,2.000,2.500,0.47,1.47,0.099
31,우규민,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,2.48,0.40,0.098
32,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
33,조영건,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.57,0.73,0.091
34,채드벨,5,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.333,0.400,0.333,0.733,1.59,0.21,0.085
35,최준용,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,2.26,0.40,0.074
36,서진용,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2.32,0.29,0.073
37,이보근,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,3.49,0.22,0.073
38,백승건,3,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.53,0.63,0.069
39,황동재,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1.000,,,1.07,1.08,0.063
40,박희수,3,2,0,1,1,0,0,2,3,0,0,1,0,0,1,0,0,0,0.500,0.667,1.000,1.667,0.25,2.76,0.062
41,김대우,4,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.333,0.500,0.333,0.833,0.40,0.50,0.060
42,이인복,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1.80,0.28,0.055
43,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
44,강윤구,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,1.30,-0.71,0.055
45,한현희,5,3,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.000,0.400,0.000,0.400,1.28,0.23,0.054
46,구창모,3,3,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.667,1.000,1.03,0.66,0.053
47,최동환,3,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.500,0.667,0.500,1.167,0.49,0.42,0.053
48,장원삼,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1.15,0.68,0.048
49,김태훈,3,3,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,1.333,0.61,0.69,0.043
50,정우람,3,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.000,1.98,0.43,0.041
51,김윤식,4,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.750,1.250,0.31,0.20,0.035
52,양현종,12,11,2,4,1,0,1,8,3,0,0,1,0,0,5,1,0,0,0.364,0.417,0.727,1.144,1.06,0.75,0.034
53,최지광,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.53,0.27,0.033
54,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
55,주권,7,6,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.167,0.286,0.667,0.952,1.38,0.00,0.031
56,강지광,1,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1.000,1.000,4.000,5.000,0.14,1.00,0.029
57,문성현,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.69,0.40,0.027
58,송은범,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,0.500,,,0.90,0.15,0.027
59,김재웅,3,3,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.667,0.667,1.667,2.333,0.05,1.12,0.021
60,류희운,4,3,1,2,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0.667,0.750,1.333,2.083,0.11,2.08,0.018
61,장현식,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.34,1.19,0.018
62,홍정우,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.15,1.47,0.012
63,김대현,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,0.11,-0.11,0.012
64,라이블리,5,5,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.200,0.200,0.200,0.400,0.84,0.05,0.011
65,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
66,전유수,4,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.000,0.750,0.000,0.750,0.82,0.54,0.011
67,김기훈,6,3,1,1,0,0,1,4,3,0,0,2,0,0,2,0,0,1,0.333,0.500,1.333,1.833,0.69,1.39,0.007
68,배민서,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.500,0.667,0.500,1.167,0.07,0.75,0.006
69,박상원,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333,0.500,0.333,0.833,0.53,-0.25,0.005
70,김현수,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.31,0.62,0.005
71,이재학,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.667,0.000,0.667,1.22,0.28,0.005
72,정우영,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.05,0.22,0.003
73,이강준,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.05,0.40,0.002
74,서동민,1,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1.000,1.000,4.000,5.000,0.01,1.00,0.002
75,안영명,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,1.000,,,0.36,0.18,0.002
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,이원준,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.01,0.93,0.001
78,최영환,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.02,0.40,0.001
79,김대유,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,0.19,-0.04,0.001
80,김재열,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.01,0.23,0.001
81,양승철,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.02,0.23,0.001
82,이태양,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.52,0.14,0.001
83,정영일,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.05,-0.07,0.001
84,강동호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.18,0.000
85,김건태,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.18,0.000
86,조성운,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.00,0.40,0.000
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,하준호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.26,0.000
89,이찬혁,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
90,김종수,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,0.26,0.18,0.000
91,박주홍,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.12,0.000
92,김건국,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.26,0.000
93,이상화,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.18,0.000
94,남재현,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.01,0.13,0.000
95,여건욱,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
96,서균,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.00,0.22,0.000
97,홍건희,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.02,0.02,0.000
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,이정용,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3.39,0.00,0.000
100,박정수,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.01,0.28,0.000
101,양기현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.04,-0.18,-0.001
102,박진태,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.26,-0.001
103,손동현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.04,-0.81,-0.002
104,박민호,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.44,-0.002
105,정해영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.08,-0.32,-0.002
106,신재웅,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,0.16,-0.57,-0.003
107,권오준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.26,-0.003
108,홍성무,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.17,-0.18,-0.004
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,양현,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.28,-0.25,-0.004
111,이건욱,11,9,1,1,0,0,0,1,2,1,0,2,0,0,2,0,0,0,0.111,0.273,0.111,0.384,0.97,-0.26,-0.004
