,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
0,양현종,10,9,1,5,1,0,0,6,3,1,0,1,0,0,0,1,0,0,0.556,0.600,0.667,1.267,1.19,2.11,0.335
1,김재윤,5,5,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.600,0.600,0.600,1.200,1.50,1.66,0.278
2,이민우,6,6,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.78,1.12,0.247
3,김진호,2,1,1,1,0,0,1,4,3,0,0,1,0,0,0,0,0,0,1.000,1.000,4.000,5.000,1.00,2.86,0.205
4,김민우,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1.71,0.41,0.148
5,샘슨,5,4,1,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0.250,0.400,0.500,0.900,1.04,0.36,0.123
6,김명찬,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,3.26,0.71,0.116
7,정우람,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,3.13,0.52,0.110
8,김태훈,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.99,1.22,0.110
9,장민재,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.92,0.77,0.108
10,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
11,오승환,2,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1.000,1.000,2.000,3.000,2.00,0.64,0.105
12,김민수,4,2,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.66,1.47,0.091
13,가뇽,3,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1.26,0.72,0.086
14,고영창,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0.85,-0.17,0.086
15,김윤식,2,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1.000,0.500,1.000,1.500,0.97,1.33,0.084
16,송명기,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,3.04,0.40,0.080
17,브룩스,3,3,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0.63,1.02,0.073
18,문경찬,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2.23,0.67,0.063
19,이재학,5,3,1,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0.333,0.600,1.000,1.600,0.94,0.82,0.063
20,조상우,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2.80,0.22,0.062
21,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
22,김대우,3,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1.000,0.667,1.000,1.667,0.89,0.93,0.061
23,진해수,5,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.250,0.400,0.250,0.650,1.11,-0.07,0.058
24,라이트,10,8,1,2,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0.250,0.400,0.250,0.650,1.36,-0.09,0.057
25,전유수,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,0.81,-0.15,0.056
26,장지훈,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.69,1.02,0.053
27,이우찬,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.68,0.53,0.052
28,안우진,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,1.99,-0.10,0.047
29,요키시,9,9,1,4,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0.444,0.444,0.556,1.000,0.81,0.57,0.046
30,스트레일리,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.86,-0.19,0.046
31,서준원,6,6,0,2,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0.333,0.333,0.500,0.833,1.08,0.30,0.044
32,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
33,루친스키,5,5,1,2,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0.400,0.400,1.000,1.400,0.98,0.64,0.043
34,채드벨,5,5,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.400,0.400,0.400,0.800,1.32,0.12,0.043
35,오현택,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.97,0.40,0.038
36,김이환,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333,0.667,0.95,-0.11,0.037
37,서폴드,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.200,0.200,0.200,0.400,0.82,0.10,0.036
38,강윤구,2,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.72,1.02,0.033
39,하준호,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,0.96,-0.91,0.031
40,박종훈,7,5,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.200,0.429,0.200,0.629,0.85,-0.21,0.029
41,주권,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.38,0.89,0.028
42,김선기,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.27,1.09,0.028
43,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
44,임현준,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.27,0.14,0.025
45,홍성무,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.79,0.40,0.023
46,전상현,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.000,0.000,0.000,0.000,2.28,-0.11,0.023
47,이현호,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1.000,,,0.61,0.23,0.022
48,노성호,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.40,0.55,0.021
49,장시환,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333,0.500,0.333,0.833,0.67,0.09,0.020
50,허윤동,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.500,0.000,0.500,1.08,0.14,0.020
51,김기훈,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.22,0.67,0.017
52,백정현,3,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.500,0.667,0.500,1.167,0.64,0.27,0.014
53,임기영,6,5,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0.400,0.500,0.400,0.900,0.98,0.11,0.013
54,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
55,변시원,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.16,1.10,0.012
56,김진영,5,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.000,0.600,0.000,0.600,1.09,0.39,0.012
57,최준용,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,1.000,,,3.17,0.25,0.010
58,문동욱,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.13,0.63,0.010
59,조성운,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.14,0.76,0.009
60,라이블리,6,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333,1.32,0.46,0.008
61,이승민,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.21,0.62,0.007
62,이강준,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.07,0.89,0.007
63,구창모,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.92,0.02,0.006
64,배민서,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.06,1.25,0.006
65,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
66,최영환,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.000,1.000,1.000,2.000,0.43,1.10,0.006
67,임정호,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.77,-0.24,0.005
68,문승원,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.89,-0.04,0.004
69,송윤준,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.10,0.23,0.003
70,양승철,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.03,1.00,0.002
71,이정용,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.86,0.02,0.001
72,황영국,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.00,1.09,0.001
73,박진형,4,4,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.250,0.250,0.500,0.750,0.93,-0.83,0.001
74,서균,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.03,0.22,0.001
75,김건국,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,0.67,0.001
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,한승주,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.000,,,2.23,-0.18,0.000
78,김성민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.25,0.000
79,소형준,12,11,2,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0.273,0.333,0.273,0.606,0.78,0.03,0.000
80,김대유,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.25,0.000
81,박희수,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.12,0.000
82,서진용,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
83,이준영,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
84,김대우,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.12,-0.07,0.000
85,권오준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.03,-0.84,-0.001
86,황인준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.26,-0.001
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,윤희상,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.18,-0.001
89,홍정우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.39,-0.001
90,이상화,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.43,-0.001
91,백승건,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.04,-0.36,-0.002
92,장웅정,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.61,-0.01,-0.002
93,류희운,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.96,-0.002
94,안영명,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.26,-0.003
95,김진욱,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.81,-0.06,-0.003
96,진명호,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.000,0.500,0.000,0.500,0.59,-0.09,-0.003
97,최동환,2,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,0.84,0.68,-0.003
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,김재열,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.15,-0.32,-0.004
100,김상수,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000,0.500,0.000,0.500,0.43,-0.12,-0.004
101,구승민,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,0.78,0.93,-0.005
102,정영일,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.18,-0.18,-0.005
103,김주한,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.20,-0.18,-0.005
104,이태양,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.22,-0.04,-0.009
105,김대현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.36,-0.38,-0.010
106,여건욱,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.16,-0.77,-0.010
107,조현우,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.58,0.32,-0.013
108,홍상삼,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.49,-0.26,-0.013
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,임찬규,3,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,0.56,-0.23,-0.014
